Code Domaine,Domaine,Code zone,Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","91","Guyana","5521","Aliments pour animaux","2516","Avoine","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","91","Guyana","5123","Pertes","2516","Avoine","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","91","Guyana","5142","Nourriture","2516","Avoine","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","91","Guyana","5301","Disponibilité intérieure","2517","Millet et produits","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","91","Guyana","5521","Aliments pour animaux","2517","Millet et produits","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","91","Guyana","5301","Disponibilité intérieure","2518","Sorgho et produits","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","91","Guyana","5301","Disponibilité intérieure","2520","Céréales, Autres","2013","2013","Milliers de tonnes","2","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","91","Guyana","5521","Aliments pour animaux","2520","Céréales, Autres","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","91","Guyana","5142","Nourriture","2520","Céréales, Autres","2013","2013","Milliers de tonnes","2","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","93","Haïti","5301","Disponibilité intérieure","2511","Blé et produits","2013","2013","Milliers de tonnes","169","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","93","Haïti","5123","Pertes","2511","Blé et produits","2013","2013","Milliers de tonnes","2","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","93","Haïti","5142","Nourriture","2511","Blé et produits","2013","2013","Milliers de tonnes","166","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","93","Haïti","5301","Disponibilité intérieure","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","459","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","93","Haïti","5123","Pertes","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","15","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","93","Haïti","5142","Nourriture","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","441","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","93","Haïti","5301","Disponibilité intérieure","2513","Orge et produits","2013","2013","Milliers de tonnes","3","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","93","Haïti","5301","Disponibilité intérieure","2514","Maïs et produits","2013","2013","Milliers de tonnes","288","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","93","Haïti","5521","Aliments pour animaux","2514","Maïs et produits","2013","2013","Milliers de tonnes","20","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","93","Haïti","5123","Pertes","2514","Maïs et produits","2013","2013","Milliers de tonnes","17","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","93","Haïti","5142","Nourriture","2514","Maïs et produits","2013","2013","Milliers de tonnes","239","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","93","Haïti","5301","Disponibilité intérieure","2515","Seigle et produits","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","93","Haïti","5142","Nourriture","2515","Seigle et produits","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","93","Haïti","5301","Disponibilité intérieure","2516","Avoine","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","93","Haïti","5142","Nourriture","2516","Avoine","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","93","Haïti","5301","Disponibilité intérieure","2518","Sorgho et produits","2013","2013","Milliers de tonnes","108","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","93","Haïti","5521","Aliments pour animaux","2518","Sorgho et produits","2013","2013","Milliers de tonnes","60","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","93","Haïti","5123","Pertes","2518","Sorgho et produits","2013","2013","Milliers de tonnes","5","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","93","Haïti","5142","Nourriture","2518","Sorgho et produits","2013","2013","Milliers de tonnes","40","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","93","Haïti","5301","Disponibilité intérieure","2520","Céréales, Autres","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","93","Haïti","5142","Nourriture","2520","Céréales, Autres","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","95","Honduras","5301","Disponibilité intérieure","2511","Blé et produits","2013","2013","Milliers de tonnes","309","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","95","Honduras","5521","Aliments pour animaux","2511","Blé et produits","2013","2013","Milliers de tonnes","6","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","95","Honduras","5123","Pertes","2511","Blé et produits","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","95","Honduras","5142","Nourriture","2511","Blé et produits","2013","2013","Milliers de tonnes","302","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","95","Honduras","5301","Disponibilité intérieure","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","130","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","95","Honduras","5123","Pertes","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","6","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","95","Honduras","5142","Nourriture","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","117","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","95","Honduras","5301","Disponibilité intérieure","2513","Orge et produits","2013","2013","Milliers de tonnes","16","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","95","Honduras","5521","Aliments pour animaux","2513","Orge et produits","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","95","Honduras","5142","Nourriture","2513","Orge et produits","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","95","Honduras","5301","Disponibilité intérieure","2514","Maïs et produits","2013","2013","Milliers de tonnes","982","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","95","Honduras","5521","Aliments pour animaux","2514","Maïs et produits","2013","2013","Milliers de tonnes","270","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","95","Honduras","5123","Pertes","2514","Maïs et produits","2013","2013","Milliers de tonnes","67","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","95","Honduras","5142","Nourriture","2514","Maïs et produits","2013","2013","Milliers de tonnes","631","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","95","Honduras","5301","Disponibilité intérieure","2516","Avoine","2013","2013","Milliers de tonnes","6","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","95","Honduras","5521","Aliments pour animaux","2516","Avoine","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","95","Honduras","5142","Nourriture","2516","Avoine","2013","2013","Milliers de tonnes","5","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","95","Honduras","5301","Disponibilité intérieure","2517","Millet et produits","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","95","Honduras","5521","Aliments pour animaux","2517","Millet et produits","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","95","Honduras","5301","Disponibilité intérieure","2518","Sorgho et produits","2013","2013","Milliers de tonnes","40","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","95","Honduras","5521","Aliments pour animaux","2518","Sorgho et produits","2013","2013","Milliers de tonnes","21","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","95","Honduras","5123","Pertes","2518","Sorgho et produits","2013","2013","Milliers de tonnes","2","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","95","Honduras","5142","Nourriture","2518","Sorgho et produits","2013","2013","Milliers de tonnes","17","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","95","Honduras","5301","Disponibilité intérieure","2520","Céréales, Autres","2013","2013","Milliers de tonnes","10","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","95","Honduras","5521","Aliments pour animaux","2520","Céréales, Autres","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","95","Honduras","5142","Nourriture","2520","Céréales, Autres","2013","2013","Milliers de tonnes","9","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","97","Hongrie","5301","Disponibilité intérieure","2511","Blé et produits","2013","2013","Milliers de tonnes","2939","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","97","Hongrie","5521","Aliments pour animaux","2511","Blé et produits","2013","2013","Milliers de tonnes","1158","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","97","Hongrie","5123","Pertes","2511","Blé et produits","2013","2013","Milliers de tonnes","90","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","97","Hongrie","5142","Nourriture","2511","Blé et produits","2013","2013","Milliers de tonnes","1095","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","97","Hongrie","5301","Disponibilité intérieure","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","27","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","97","Hongrie","5521","Aliments pour animaux","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","5","S","Données standardisées"
